Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
219;"Scrolling through Timehop and found this and im still laughing as fuck ÃÂ°ÃÂ¸ÃÂ¤ÃÂ£
bangsat lu emang lan ÃÂ°ÃÂ¸ÃÂ¤ÃÂ£,,,,";0;1;0;0;0;0;0;0;0;0;0;0;scrolling through timehop and found this and i am still laughing as fuck bangsat kamu memang lan ;1;1;0;0;0;0;0;0;0;0;0;0
223;Fuyyyyyoooo babi laaa mindfuck sial dah ada dalam kepala otak aku terfikir perkara jijik ni. Fuck';1;1;1;0;0;0;0;0;1;1;0;0;fuyo babi  mind fuck sial sudah ada dalam kepala otak aku terpikir perkara jijik nih fuck ;0;1;0;0;0;0;0;0;0;0;0;0
228;RT USER: USER Manis cuman di awal. Butut Goblog!!!!! #SolerOut #HerjosOut';1;1;0;1;0;0;0;0;1;0;1;0;rt user user manis hanya di awal butut goblok soler out herjos out ;1;1;0;0;0;0;0;0;1;0;0;0
231;" USER u used to smile in front of camera ... No matter what..
Now ur smile is gone, it tells everything that ur pair is undoubtedly 'insane' #PrabowoHalu #PrabowoGila  https://twitter.com/narkosun/status/1118839544458039297ÃÂ Ã¢ÂÂ¦";1;1;1;0;0;0;0;0;1;1;0;0; user kamu used to smile in front of camera no matter apa now kamu smile is gone it tells everything that kamu pair is undoubtedly insane prabowo halu prabowo gila ;1;1;0;0;0;0;0;0;0;0;0;0
238;RT USER: Siapapun yg mengelola perkara sistem tiket masuk ke Bromo,Tengger,Semeru ini emang biadab, idiot, pantek, jembat';1;1;0;1;0;0;1;0;0;0;1;0;rt user siapapun  mengelola perkara sistem tiket masuk ke bromo tengger semeru ini memang biadab idiot pantek jembat ;1;1;0;0;0;0;0;0;0;0;0;0
240;ehem USER ... kayaknya sudah saatnya di turunkan pakde USER nih. akal sehatnya ga jalan;1;0;1;0;0;0;0;0;1;1;0;0; user kayaknya sudah saatnya di turunkan pakde user nih akal sehatnya tidak jalan;0;0;0;0;0;0;0;0;0;0;0;1
244;"I don't think, fuck about you,
#DirtyGirl #banGSAT
lick my ass,,,,";1;1;1;0;0;0;0;0;1;1;0;0;i do not think fuck about you dirty girl bangsat lick my ass ;0;1;0;0;0;0;0;0;0;0;0;0
246;USER USER Itulah akibat makan gaji dr duit korupsi BLBI yg dilakukan oleh toke2 Cina, otak Cebong benar2 dungu. \nMasalah TKA Cina bukan lagi fiksi tp sdh fakta, tp kalian anggap isu tsb fiktif, hancur negara ini kalian jual';1;1;0;1;0;1;0;0;0;0;1;0;user user itulah akibat makan gaji dari duit korupsi bantuan likuiditas bank indonesia  dilakukan oleh tokek tokek cina otak kecebong benar benar dungu masalah tenaga kerja asing cina bukan lagi fiksi tetapi sudah fakta tetapi kalian anggap isu tersebut fiktif hancur negara ini kalian jual ;1;1;0;1;0;0;0;0;1;0;1;0
248;Indonesia vs Malaysia ??? That is not Malaysian team. All of it definitely Indian. Not malay. #ShameOnYouMalaysia #SeaGames2017;0;0;0;0;0;0;0;0;0;0;0;0;indonesia lawan malaysia that is not malaysian tim all of it definetly indian not malaysia shame on you malaysia sea games ;1;0;0;1;0;0;0;0;1;0;1;0
249;USER USER Ngomong kayk org berak aj loe';1;1;1;0;0;0;0;0;1;1;0;0;user user bicara kayak orang berak saja kamu ;1;1;1;0;0;0;0;0;0;1;0;0
252;Bahkan jk bnr mrk imigran pun,mrk sdh tinggal sblm brdiri Myanmar1948.Apa imigrn cina boleh kita usir dr indonesia?Bnyak yg siap kl aturan mainnya begitu;1;0;0;1;0;1;0;0;0;0;0;1;bahkan kalau benar mereka imigran  mereka sudah tinggal sebelum berdiri myanmar apa imigran cina boleh kita usir dari indonesia banyak  siap kalau aturan mainnya begitu;1;0;0;1;0;1;0;0;0;0;0;0
253;USER bentar bentar kunyuk mirip siapa yak *mikir keras*';1;1;1;0;0;0;0;0;1;1;0;0;user bentar bentar kunyuk mirip siapa  berpikir keras ;0;1;0;0;0;0;0;0;0;0;0;0
254;Mantan menteri hrsnya jaga wibawa.bknnya turunkan berita HoaX!yg buat ribut itu asli kalian!hbs itu USER yg disalahkan USER oon!;1;0;1;0;0;0;0;0;1;1;0;0;mantan menteri seharusnya jaga wibawa bukannya turunkan berita hoaks  buat ribut itu asli kalian habis itu user  disalahkan user beloon ;1;1;1;0;0;0;0;0;1;0;0;0
256;Inilah Mentri BUMN yg saenaknya dewe, miskin prestasi dan banyak conflict-of-interest. Gini kok dipertahankan Pres Jokowi, ada apa ???;1;0;1;0;0;0;0;0;1;1;0;0;inilah menteri badan usaha milik negara  seenaknya dewe miskin prestasi dan banyak conflict of interest begini  dipertahankan pres jokowi ada apa ;1;0;0;0;0;0;0;0;0;0;0;0
261;USER USER O : Orang lagi pacaran mantul\nV : Vicuw adalah oknumnya\nE : Edan so sweet bener\nR : Rasanya ingin nyempil diantara mereka\nD : Dilihat lihat mail sayang sama vicuw\nO : Oalah ternyata beneran sayang\nS : Sama sama sayang ya kan?\nI : Inilah yang dinamakan cinta\nS : Semoga bahagia';0;1;0;0;0;0;0;0;0;0;0;0;user user o orang lagi pacaran mantap betul v vicuw adalah oknumnya e gila so sweet benar r rasanya ingin menyempil diantara mereka di dilihat lihat mail sayang sama vicuw o  ternyata benaran sayang si sama sama sayang   i inilah  dinamakan cinta si semoga bahagia ;0;0;0;0;0;0;0;0;0;0;0;0
266;Jokowi anti islam akn diusung lawan-lawan politik... buzzer dari rezim;1;0;1;0;1;0;0;0;0;1;0;0;jokowi anti islam akan diusung lawan lawan politik buzzer dari rezim;1;0;1;0;0;0;0;0;0;0;0;0
267;USER Freeport kan memang kontraknya mau habis, jadi biasa aja ga ada yg istimewa. Yg aneh dollar skrg mau tembus 15.000 tapi malah pada mingkem. Memang penjilat kekuasaan menjadi dungu ya tum melihat bobroknya kinerja rezim.';1;1;1;0;0;0;0;0;1;1;0;0;user freeport  memang kontraknya mau habis jadi biasa saja tidak ada  istimewa  aneh dolar sekarang mau tembus tapi malah pada diam memang penjilat kekuasaan menjadi dungu  tum melihat bobroknya kinerja rezim ;1;1;0;0;0;0;0;0;0;0;0;0
268;Apakah sambil Jambore mereka mengaji ayat penggal kafir Bung Ketua Umum ICMI?;1;0;0;1;1;0;0;0;0;0;1;0;apakah sambil jambore mereka mengaji ayat penggal kafir bung ketua umum ikatan cendekiawan muslim indonesia ;1;0;0;0;1;0;0;0;0;0;0;0
270;Babi haram babu halal hanya ulah Muhammad BEJAD mencatut nama Tuhan;1;1;0;1;1;0;0;0;0;0;1;0;babi haram babu halal cuma ulah muhammad bejat mencatut nama tuhan;0;1;0;1;1;0;0;0;0;0;1;0
272;USER jancuk kw zonk!!!!';0;1;0;0;0;0;0;0;0;0;0;0;user jancuk kw apes ;0;1;0;0;0;0;0;0;1;0;0;0
273;USER ah dasar jablay murah';1;1;1;0;0;0;0;1;0;1;0;0;user  dasar jablay murah ;1;1;1;0;0;0;0;0;0;1;0;0
274;11.42 SItuasi lalu lintas Jl Gatot Subroto di depan Gedung MPR/DPR arah Slipi terpantau ramai lancar.';0;0;0;0;0;0;0;0;0;0;0;0; situasi lalu lintas jalan gatot subroto di depan gedung majelis permusyawaratan rakyat dewan perwakilan rakyat arah slipi terpantau ramai lancar ;1;0;0;0;0;0;0;0;1;0;0;0
278;Berharap rizieq shihab pulang hadapi kasus hukumnya itu ibarat buat orang-orangan sawah lalu ditaruh di laut. Sia-sia! Pecun...dang brengsek itu harusnya dijemput paksa! Kecuali polisi memang takut pada pengikutnya.';1;1;1;0;0;0;0;1;0;1;0;0;berharap rizieq shihab pulang hadapi kasus hukumnya itu ibarat buat orang orangan sawah lalu ditaruh di laut kamu kamu pecun dang berengsek itu harusnya dijemput paksa kecuali polisi memang takut pada pengikutnya ;0;1;0;0;0;0;0;0;0;0;0;0
279;A:aduh min kok aku kelihatan\ntua ya ?\nB:liat deh kulit becky 30an\nmenjelang 40..\nA:gua nanya keadaan kulit\ngua,bukan becky bego !';1;1;1;0;0;0;0;0;1;1;0;0;a  min  aku kelihatan tua  b lihat  kulit becky tiga puluhan menjelang a aku bertanya keadaan kulit aku bukan becky bego ;0;1;0;0;0;0;0;0;0;0;0;0
281;OmMakarOm yanga Makar jelas Megawati... membiarkan cina-cina korup BLBI berada di PDIP ! Lengserkan Jokowi;1;0;0;1;0;1;0;0;0;0;0;1;om makar om  tidak makar jelas megawati membiarkan cina cina korupsi bantuan likuiditas bank indonesia berada di partai demokrasi indonesia perjuangan lengserkan jokowi;1;0;1;0;0;0;0;0;1;0;0;1
283;USER USER USER USER USER USER USER USER USER USER Yg dua ini cocok dikatain SONTOLOYO\xf0\x9f\x98\x81\xf0\x9f\x98\x81 EMANG BOM KAMPUNG GA BISA KASI MATI ORANG.';1;1;1;0;0;0;0;0;1;1;0;0;user user user user user user user user user user  dua ini cocok diejek sontoloyo memang bom kampung tidak bisa kasih mati orang ;1;0;0;0;0;0;0;0;0;0;0;0
285;Klo bapaknya di bunuh PKI ,,,, biasanya anaknya bales dendam DAN SEHARUSNYA USIR KOMUNIS CINA BUKANNYA DI BUATKAN REKLAMASI.;1;0;0;1;0;1;0;0;0;0;0;1;kalau bapaknya di bunuh partai komunis indonesia biasanya anaknya balas dendam dan seharusnya usir komunis cina bukannya di buatkan reklamasi ;1;0;0;1;0;1;0;0;0;0;0;0
287;USER Si amat emang nggak bodo. Gue bilangin amat nih lo bawa2 nama dia.';0;0;0;0;0;0;0;0;0;0;0;0;user  amat memang tidak bodoh aku bilang amat nih kamu bawa bawa nama dia ;0;1;0;0;0;0;0;0;0;0;0;0
288;cina itu rasis makanya jgn biarkan cina kuasai&dominasi RI.lihat cina sgpore usir melayu dri kampungnya USER;1;0;0;1;0;1;0;0;0;0;1;0;cina itu racist makanya jangan biarkan cina kuasai dominasi republik indonesia lihat cina singapura usir melayu dari kampungnya user;1;0;0;1;0;1;0;0;0;0;0;0
290;USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 pemimpin TOLOL akan menular kan ketololannya pada pengikutnya.';1;1;0;1;0;0;0;0;1;0;1;0;user pemimpin tolol akan menular  ketololannya pada pengikutnya ;1;1;1;1;0;0;0;0;1;1;1;0
294;USER Rakyat Indonesia jutaan,nyari pengganti jokowi kok bingung... Otak buntu ni cebong..';1;1;1;0;0;0;0;0;1;1;0;0;user rakyat indonesia jutaan mencari pengganti jokowi  bingung otak buntu nih kecebong ;1;1;1;0;0;0;0;0;1;0;0;0
296;Kalian cocok ko :) sama sama bajingan !!';1;1;0;1;0;0;0;0;1;0;1;0;kalian cocok  sama sama bajingan ;1;1;0;0;0;0;0;0;0;0;0;0
297;Aceh usir gub kalimantan, manado usir anggota dewan, jakarta yg satu mengusir ke arab, yg satu lg mengusir ke cina. Asik nih, lg tren usir-usiran;1;0;0;1;0;0;0;0;1;0;1;0;aceh usir gubernur kalimantan manado usir anggota dewan jakarta  satu mengusir ke arab  satu lagi mengusir ke cina asyik nih lagi tren usir usiran;1;0;0;1;0;0;0;0;0;0;0;1
298;gue sih ya dibilang sombong biasa aja, karna gua ga ngerasa kalo gua sombong, gak kayak lo dikatain sombong dikit kek setan';0;1;0;0;0;0;0;0;0;0;0;0;aku   dibilang sombong biasa saja karena aku tidak merasa kalau aku sombong tidak kayak kamu diejek sombong sedikit seperti setan ;0;0;0;0;0;0;0;0;0;0;0;0
299;USER Wah berarti bapak mendukung orang2 yang buang sampah sembarangan nih dari pada orang yang memproteksi lautan rakyat Indonesia? Bapak ijazah nya beli?';1;0;1;0;0;0;0;0;1;1;0;0;user  berarti bapak mendukung orang orang  buang sampah sembarangan nih dari pada orang  memproteksi lautan rakyat indonesia bapak ijazah  beli ;1;0;0;0;0;0;0;0;0;0;0;0
302;USER USER USER USER USER USER USER USER Klo kodok sma macan asia ya ga level laaah ....beda kelasss jauuuh....cma org2 dongoook dan dungu yg mengelu2kan kodok si munafik';1;1;0;1;0;0;0;0;1;0;1;0;user user user user user user user user kalau kodok sama macan asia  tidak level  beda kelasss jauuuh cuma orang orang dongoook dan dungu  mengelu elukan kodok  munafik ;1;1;0;0;0;0;0;0;0;0;0;0
303;USER USER bukannya dia USER juga tuak..berarti dia BRENGSEK juga ? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94';1;1;1;0;0;0;0;0;1;1;0;0;user user bukannya dia user juga tuak berarti dia berengsek juga ;1;1;1;0;0;0;0;0;0;1;0;0
307;Malaysia is the worst SEA Games host ever!! #ShameOnYouMalaysia #SeaGames2017 #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017 pic.twitter.com/hMMHRIciC3;1;0;0;1;0;0;0;0;1;0;1;0;malaysia is the worst sea games host ever shame on you malaysia sea games ;0;0;0;0;0;0;0;0;0;0;0;0
308;RT USER: USER Saya pikir naik onta kesana bro, eh ternyata masih pakai juga buatan kafir. Makanya jangan ngebacot semba\xe2\x80\xa6';1;1;1;0;1;0;0;0;0;1;0;0;rt user user saya pikir naik unta kesana bro  ternyata masih pakai juga buatan kafir makanya jangan bacot semba ;1;1;0;0;0;0;0;0;0;0;0;0
311;RT USER Wah kemunduran! 6 thn lalu kesimpulannya udah bubarkan KPK URL;1;0;0;1;0;0;0;0;1;0;1;0;rt user  kemunduran tahun lalu kesimpulannya sudah bubarkan komisi pemberantasan korupsi url;1;0;0;1;0;0;0;0;1;0;0;1
312;RT USER USER Sebetulnya USER itu hebat hanya curut sebelahnya Machiaveli;1;1;1;0;0;0;0;0;1;1;0;0;rt user user sebenarnya user itu hebat cuma curut sebelahnya machiaveli;1;0;0;0;0;0;0;0;1;0;0;0
314;Again bullshit comment Josh! Abbott could have called SBY THAT afternoon. Instead he ignored that. And responded in Parliament #qanda;0;1;0;0;0;0;0;0;0;0;0;0;again bullshit komen josh abbott could have called susilo bambang yudhoyono that afternoon instead he ignored that and responded in parliament qanda;1;1;1;0;0;0;0;0;1;1;0;0
316;USER Gubernur ahoax yg di bangga in cebong kelas Jamban, mana yg di bangga in ahoker sama jokower, nih liat gubernur Indonesia cerdasnya....;1;1;0;1;0;0;0;0;1;0;1;0;user gubernur ahok  di bangga in kecebong kelas jamban mana  di bangga in ahoker sama jokower nih lihat gubernur indonesia cerdasnya ;1;1;0;0;0;0;0;0;1;0;0;0
319;I go up steps, down steps, travel on trains, backwards, whatever lol;0;0;0;0;0;0;0;0;0;0;0;0;i go up steps down steps travel on trains backwards apapun ;0;1;0;0;0;0;0;0;0;0;0;0
321;Anjing juga:( dogs deserve to live just as well as cats should.  https://twitter.com/meidianatahir/status/1223266322999435264ÃÂ Ã¢ÂÂ¦;0;0;0;0;0;0;0;0;0;0;0;0;anjing juga dogs deserve to live just as well as cats should ;0;1;0;0;0;0;0;0;0;0;0;0
322;JKW ERA: Percuma pembangunan duit utang semua..;1;0;1;0;0;0;0;0;1;1;0;0;jokowi era percuma pembangunan duit utang semua ;1;0;0;0;0;0;0;0;0;0;0;0
323;USER Jangan memaksa rakyat berfikir jika para teroris itu bisa di pesan oleh para politisi... \nBikin UU yg berguna utk Rakyat,bukan berguna utk para Keparat. Utk itu anda di gaji...\xf0\x9f\x98\xac';1;1;0;1;0;0;0;0;1;0;1;0;user jangan memaksa rakyat berfikir jika para teroris itu bisa di pesan oleh para politisi buat undang undang  berguna untuk rakyat bukan berguna untuk para keparat untuk itu kamu di gaji ;1;0;0;0;0;0;0;0;0;0;0;0
324;USER USER Jaman SBY yg demo PDIP;1;0;0;1;0;0;0;0;1;0;1;0;user user zaman susilo bambang yudhoyono  demo partai demokrasi indonesia perjuangan;1;0;0;1;0;0;0;0;1;1;1;0
326;"Retweeted ????????DI?????????? (USER):; ; WNI di Korea juga menginginkan #2019GantiPresiden; ; Semakin membahana gerakan #2019GantiPresiden mendunia!";1;0;1;0;0;0;0;0;1;1;0;0;retweet di user warga negara indonesia di korea juga menginginkan ganti presiden semakin membahana gerakan ganti presiden mendunia ;1;0;0;0;0;0;0;0;1;0;0;0
330;USER teriak anti asing aseng sedangkan fadli zon berteman sma donald trump fadli zon bermental munapik';1;1;1;0;0;0;0;0;1;1;0;0;user teriak anti asing asing sedangkan fadli zon berteman sama donald trump fadli zon bermental munafik ;0;0;0;0;0;0;0;0;0;0;0;0
332;di masa rezim jokowi aku bisa twoshoot sama yona 2 kali';0;0;0;0;0;0;0;0;0;0;0;0;di masa rezim jokowi aku bisa dua tembakan sama yona kali ;1;0;1;0;0;0;0;0;1;1;0;0
333;USER Pokonya kita bales tu partai silit item';1;1;0;1;0;0;0;0;1;0;1;0;user pokoknya kita balas itu partai silit hitam ;0;0;0;0;0;0;0;0;0;0;0;0
334;USER pak USER kalo anak buah anda USER mulutnya kayak gini jngan harap rakyat percaya sama USER 2019;1;0;1;0;0;0;0;0;1;1;0;0;user pak user kalau anak buah kamu user mulutnya kayak begini jangan harap rakyat percaya sama user ;1;0;0;0;0;0;0;0;0;0;0;0
335;USER USER USER USER Pencipta hoaxs ya presiden dan wakilnya';1;0;1;0;0;0;0;0;1;1;0;0;user user user user pencipta hoaks  presiden dan wakilnya ;0;0;0;0;0;0;0;0;0;0;0;0
337;USER SERIGALANYA JABLAY WKWKWK';0;1;0;0;0;0;0;0;0;0;0;0;user serigalanya jablay  ;0;1;0;0;0;0;0;1;0;0;0;0
342;Sebagian katak ge er bahwa isu ini memang untuk menjatuhkan rezim. Namun isu ini adl kerja intelejen mengcounter pergerakan komunis.;1;0;0;1;0;1;0;0;0;0;1;0;sebagian katak ge er bahwa isu ini memang untuk menjatuhkan rezim namun isu ini adalah kerja intelijen mengonter pergerakan komunis ;1;0;0;0;0;0;0;0;0;0;0;0
345;Ternyata setelah dipikir dan disaring sama sari wangi teh kantong bundar. Kamu kaya ampas teh bisanya cuma nyisain gatel di tenggorokan dan gabisa bikin adem tenggorokan!';1;1;1;0;0;0;0;0;1;1;0;0;ternyata setelah dipikir dan disaring sama sari wangi teh kantong bundar kamu kaya ampas teh bisanya hanya menyisakan gatal di tenggorokan dan tidak bisa buat adem tenggorokan ;0;0;0;0;0;0;0;0;0;0;0;0
348;Ganti kapolri, Harus ganti presiden, LENGSERKAN jokowi menjadi harga mati;1;0;1;0;0;0;0;0;1;0;0;1;ganti kepala kepolisian negara republik indonesia harus ganti presiden lengserkan jokowi menjadi harga mati;1;0;1;0;0;0;0;0;1;0;0;0
349;USER Perusahaan transportasi online paling biadap yg tidak mengikuti UU no 22 th 2009dan menolak permen nomor 108th2017 perusahaan komunis yg didanai komunis cina';1;0;0;1;0;1;0;0;0;0;1;0;user perusahaan transportasi online paling biadab  tidak mengikuti undang undang no tahun dan menolak permen nomor th perusahaan komunis  didanai komunis cina ;1;0;0;0;0;0;0;0;0;0;0;0
353;"I wish we never learned to fly.
.
.
.
.
.
.
.
.
.
Ã°ÂÂÂ·: fotografer_bejat 
With sourabayainframe  x@ Surabaya, Indonesia  https://www.instagram.com/p/Bz2QCzjlrMS/?igshid=1lsf7ueo7533hÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;i wish we never learned to fly fotografer bejat dengan sourabayainframe x surabaya indonesia ;0;1;0;0;0;0;0;0;0;0;0;0
358;Mamat tu masuk dalam Van! Celah mana kereta lai rosak tu setan. Dasarrrr';1;1;1;0;0;0;0;0;1;1;0;0;mamat itu masuk dalam van celah mana kereta lai rusak itu setan dasar ;1;1;1;0;0;0;0;0;0;0;0;0
359;SBY Kafir is TT? oh come on thats a stupid thing! stop this bullshit! he's our president, Mr. Yudhoyono is a great moslem!;0;1;0;0;0;0;0;0;0;0;0;0;susilo bambang yudhoyono kafir is tt  come on itu a bodoh thing stop this bullshit he our presiden mr yudhoyono is a great moslem ;1;1;1;0;0;0;0;0;1;1;0;0
361;#ShamedByYou sby... a liar n a killer.. don't trust him n WR coalition ... they r just a bullshit n an asshole...;1;1;1;0;0;0;0;0;1;1;0;0; shamed by you susilo bambang yudhoyono a liar dan a killer do not trust him dan wr coalition they r just a bullshit dan an asshole ;1;1;0;0;0;0;0;0;1;0;0;0
364;shame. ini org di atas udh ga mampu, bikin prank ga ngotak. definisi orang tolol kampungan. that shit ain't funny maybe if u educate yourself you wouldn't be this shallow.;1;1;1;0;0;0;0;0;1;1;0;0;shame ini orang di atas sudah tidak mampu buat prank tidak pakai otak definisi orang tolol kampungan that shit am not funny maybe if kamu educate yourself you would not be this shallow ;1;1;1;0;0;0;0;0;0;1;0;0
365;USER USER USER USER USER Anjing polisi polisi anjing keparat';1;1;0;1;0;0;0;0;1;0;1;0;user user user user user anjing polisi polisi anjing keparat ;1;1;0;0;0;0;0;0;1;0;1;0
367;"malaysia = 1001 Way to cheat in sea games.
A very embarrassing country. haha
#SEAGames2017 #ShameOnYouMalaysia";1;0;0;1;0;0;0;0;1;0;1;0;malaysia way to cheat in sea games a sangat embarrassing country  sea games shame on you malaysia;0;0;0;0;0;0;0;0;0;0;0;0
370;Sebagai umat Islam rasa kecewa marah thdp rezim ini manusiawi krn ulama dikriminalisasi makin anti sampe kpnpun...sikap gue SaveUstadAlfian;1;0;0;1;1;0;0;0;0;0;1;0;sebagai umat islam rasa kecewa marah terhadap rezim ini manusiawi karena ulama dikriminalisasi semakin anti sampai kapanpun sikap aku save ustaz alfian;1;0;0;0;0;0;0;0;0;0;0;0
373;USER USER USER USER Yakin loe sekolah..agama lo merah ya waktu sekolah.. kapar kapir ..barang2 lo emang made in saudi??? ..paling hp china..kasihan gw sm hidup lo..jgn gila ya jokowi 2 periode ahok bebas tahun depan.. TGB dah;1;1;1;0;0;0;0;0;1;1;0;0;user user user user yakin kamu sekolah agama kamu merah  waktu sekolah kapar kafir barang barang kamu memang made in saudi paling handphone cina kasihan aku sama hidup kamu jangan gila  jokowi periode ahok bebas tahun depan tuan guru bajang sudah;1;1;1;0;0;0;0;0;0;1;0;0
375;USER Iya peno sinting';0;1;0;0;0;0;0;0;0;0;0;0;user iya peno sinting ;0;1;0;0;0;0;1;0;0;0;0;0
379;USER USER Data kecurangannya dimana bro klik linknya donk biar pada tau kalau jkw curang,klo terbukti curang mestinya dulu prabocor menang dlm sidang gugatan bro,lha saksi aja dagelan pada umbar lucu2an kok dibilang curang,bner kata fahri#;1;1;1;0;0;0;0;0;1;1;0;0;user user data kecurangannya dimana bro klik linknya  biar pada tau kalau jokowi curang kalau terbukti curang harusnya dulu prabowo bocor menang dalam sidang gugatan bro  saksi saja dagelan pada umbar lucu lucuan  dibilang curang benar kata fahri ;0;0;0;0;0;0;0;0;0;0;0;0
